Date,"Page description","Series code",Count
"May 2019",Abstracts,neco,35406
"May 2019",Abstracts,isec,33592
"May 2019",Abstracts,pvar,15362
"May 2019",Abstracts,glep,13708
"May 2019",Abstracts,desi,13204
"May 2019",Abstracts,leon,12075
"May 2019",Abstracts,daed,11745
"May 2019",Abstracts,afar,9446
"May 2019",Abstracts,jcws,8728
"May 2019",Abstracts,dram,7363
"May 2019",Abstracts,comj,7078
"May 2019",Abstracts,ling,7004
"May 2019",Abstracts,octo,6370
"May 2019",Abstracts,jinh,6318
"May 2019",Abstracts,evco,5474
"May 2019",Abstracts,coli,4949
"May 2019",Abstracts,grey,4935
"May 2019",Abstracts,edfp,4666
"May 2019",Abstracts,artl,4445
"May 2019",Abstracts,asep,3910
"May 2019",Abstracts,tacl,3700
"May 2019",Abstracts,pajj,3212
"May 2019",Abstracts,posc,2961
"May 2019",Abstracts,ajhe,2817
"May 2019",Abstracts,itgg,2684
"May 2019",Abstracts,netn,2549
"May 2019",Abstracts,lmj,2336
"May 2019",Abstracts,isal,1908
"May 2019",Abstracts,tneq,1817
"May 2019",Abstracts,artm,1353
"May 2019",Abstracts,thld,853
"May 2019",Abstracts,opmi,146
"May 2019",Abstracts,cpsy,102
"May 2019",Abstracts,adev,79
"May 2019",Abstracts,pam,79
"May 2019",Abstracts,dint,29
"May 2019",Abstracts,live,28
"May 2019",Abstracts,ecal,6
"May 2019","Full-text PDF",rest,46134
"May 2019","Full-text PDF",isec,32120
"May 2019","Full-text PDF",jocn,21744
"May 2019","Full-text PDF",neco,18165
"May 2019","Full-text PDF",itgg,12322
"May 2019","Full-text PDF",desi,11406
"May 2019","Full-text PDF",coli,10763
"May 2019","Full-text PDF",daed,9297
"May 2019","Full-text PDF",leon,9239
"May 2019","Full-text PDF",glep,8537
"May 2019","Full-text PDF",pvar,7816
"May 2019","Full-text PDF",jcws,7677
"May 2019","Full-text PDF",jinh,6925
"May 2019","Full-text PDF",afar,6634
"May 2019","Full-text PDF",octo,6304
"May 2019","Full-text PDF",comj,5957
"May 2019","Full-text PDF",ling,5792
"May 2019","Full-text PDF",dram,5565
"May 2019","Full-text PDF",edfp,4973
"May 2019","Full-text PDF",tacl,4499
"May 2019","Full-text PDF",asep,4002
"May 2019","Full-text PDF",grey,3905
"May 2019","Full-text PDF",adev,3420
"May 2019","Full-text PDF",pajj,3222
"May 2019","Full-text PDF",isal,2816
"May 2019","Full-text PDF",evco,2762
"May 2019","Full-text PDF",netn,2752
"May 2019","Full-text PDF",tneq,2729
"May 2019","Full-text PDF",posc,2610
"May 2019","Full-text PDF",artl,2582
"May 2019","Full-text PDF",lmj,1954
"May 2019","Full-text PDF",ajhe,1598
"May 2019","Full-text PDF",thld,1242
"May 2019","Full-text PDF",artm,1160
"May 2019","Full-text PDF",opmi,328
"May 2019","Full-text PDF",cpsy,307
"May 2019","Full-text PDF",dint,167
"May 2019","Full-text PDF",ecal,101
"May 2019","Full-text PDF",pam,70
"May 2019","Full-text PDF",live,69
"May 2019","Full-text HTML",isec,30222
"May 2019","Full-text HTML",jocn,23839
"May 2019","Full-text HTML",neco,11294
"May 2019","Full-text HTML",coli,5633
"May 2019","Full-text HTML",daed,5275
"May 2019","Full-text HTML",glep,4570
"May 2019","Full-text HTML",rest,4505
"May 2019","Full-text HTML",netn,3939
"May 2019","Full-text HTML",edfp,3057
"May 2019","Full-text HTML",tacl,2557
"May 2019","Full-text HTML",jcws,2393
"May 2019","Full-text HTML",ling,2239
"May 2019","Full-text HTML",artl,1975
"May 2019","Full-text HTML",jinh,1727
"May 2019","Full-text HTML",adev,1642
"May 2019","Full-text HTML",ajhe,1618
"May 2019","Full-text HTML",evco,1597
"May 2019","Full-text HTML",asep,1539
"May 2019","Full-text HTML",posc,1127
"May 2019","Full-text HTML",afar,1064
"May 2019","Full-text HTML",cpsy,1011
"May 2019","Full-text HTML",opmi,950
"May 2019","Full-text HTML",dint,667
"May 2019","Full-text HTML",pvar,524
"May 2019","Full-text HTML",leon,306
"May 2019","Full-text HTML",dram,284
"May 2019","Full-text HTML",octo,245
"May 2019","Full-text HTML",desi,230
"May 2019","Full-text HTML",comj,160
"May 2019","Full-text HTML",grey,116
"May 2019","Full-text HTML",pajj,101
"May 2019","Full-text HTML",lmj,71
"May 2019","Full-text HTML",tneq,47
"May 2019","Full-text HTML",artm,17
"May 2019","Full-text HTML",isal,16
"May 2019","Full-text HTML",thld,15
"May 2019","Full-text EPUB",isec,194
"May 2019","Full-text EPUB",daed,82
"May 2019","Full-text EPUB",afar,31
"Jun 2019",Abstracts,rest,11374
"Jun 2019",Abstracts,jocn,8050
"Jun 2019",Abstracts,neco,5154
"Jun 2019",Abstracts,isec,3891
"Jun 2019",Abstracts,daed,2459
"Jun 2019",Abstracts,pvar,2398
"Jun 2019",Abstracts,desi,2357
"Jun 2019",Abstracts,glep,2209
"Jun 2019",Abstracts,leon,2145
"Jun 2019",Abstracts,comj,2002
"Jun 2019",Abstracts,jcws,1918
"Jun 2019",Abstracts,octo,1536
"Jun 2019",Abstracts,grey,1432
"Jun 2019",Abstracts,artl,1305
"Jun 2019",Abstracts,dram,1299
"Jun 2019",Abstracts,ling,1263
"Jun 2019",Abstracts,asep,1012
"Jun 2019",Abstracts,jinh,995
"Jun 2019",Abstracts,evco,968
"Jun 2019",Abstracts,edfp,841
"Jun 2019",Abstracts,afar,795
"Jun 2019",Abstracts,coli,674
"Jun 2019",Abstracts,tacl,657
"Jun 2019",Abstracts,ajhe,605
"Jun 2019",Abstracts,thld,542
"Jun 2019",Abstracts,pajj,511
"Jun 2019",Abstracts,itgg,477
"Jun 2019",Abstracts,posc,460
"Jun 2019",Abstracts,netn,421
"Jun 2019",Abstracts,lmj,356
"Jun 2019",Abstracts,isal,347
"Jun 2019",Abstracts,tneq,331
"Jun 2019",Abstracts,artm,180
"Jun 2019",Abstracts,cpsy,15
"Jun 2019",Abstracts,adev,9
"Jun 2019",Abstracts,live,8
"Jun 2019",Abstracts,dint,7
"Jun 2019",Abstracts,pam,5
"Jun 2019",Abstracts,opmi,4
"Jun 2019","Full-text PDF",rest,7683
"Jun 2019","Full-text PDF",jocn,4628
"Jun 2019","Full-text PDF",isec,3671
"Jun 2019","Full-text PDF",neco,3545
"Jun 2019","Full-text PDF",itgg,1890
"Jun 2019","Full-text PDF",desi,1872
"Jun 2019","Full-text PDF",coli,1620
"Jun 2019","Full-text PDF",leon,1591
"Jun 2019","Full-text PDF",daed,1452
"Jun 2019","Full-text PDF",glep,1269
"Jun 2019","Full-text PDF",jcws,1197
"Jun 2019","Full-text PDF",octo,1085
"Jun 2019","Full-text PDF",pvar,1077
"Jun 2019","Full-text PDF",edfp,866
"Jun 2019","Full-text PDF",tacl,838
"Jun 2019","Full-text PDF",dram,713
"Jun 2019","Full-text PDF",comj,697
"Jun 2019","Full-text PDF",isal,676
"Jun 2019","Full-text PDF",grey,671
"Jun 2019","Full-text PDF",ling,633
"Jun 2019","Full-text PDF",adev,567
"Jun 2019","Full-text PDF",jinh,548
"Jun 2019","Full-text PDF",thld,519
"Jun 2019","Full-text PDF",asep,479
"Jun 2019","Full-text PDF",artl,473
"Jun 2019","Full-text PDF",evco,465
"Jun 2019","Full-text PDF",netn,424
"Jun 2019","Full-text PDF",afar,380
"Jun 2019","Full-text PDF",posc,352
"Jun 2019","Full-text PDF",pajj,348
"Jun 2019","Full-text PDF",tneq,327
"Jun 2019","Full-text PDF",lmj,271
"Jun 2019","Full-text PDF",ajhe,264
"Jun 2019","Full-text PDF",artm,155
"Jun 2019","Full-text PDF",cpsy,57
"Jun 2019","Full-text PDF",opmi,46
"Jun 2019","Full-text PDF",dint,18
"Jun 2019","Full-text PDF",ecal,15
"Jun 2019","Full-text PDF",live,8
"Jun 2019","Full-text PDF",pam,7
"Jun 2019","Full-text HTML",jocn,3861
"Jun 2019","Full-text HTML",isec,2818
"Jun 2019","Full-text HTML",neco,2443
"Jun 2019","Full-text HTML",daed,1064
"Jun 2019","Full-text HTML",coli,825
"Jun 2019","Full-text HTML",glep,820
"Jun 2019","Full-text HTML",netn,812
"Jun 2019","Full-text HTML",jcws,671
"Jun 2019","Full-text HTML",edfp,609
"Jun 2019","Full-text HTML",artl,599
"Jun 2019","Full-text HTML",ajhe,509
"Jun 2019","Full-text HTML",tacl,462
"Jun 2019","Full-text HTML",rest,417
"Jun 2019","Full-text HTML",ling,403
"Jun 2019","Full-text HTML",evco,303
"Jun 2019","Full-text HTML",jinh,300
"Jun 2019","Full-text HTML",adev,251
"Jun 2019","Full-text HTML",afar,210
"Jun 2019","Full-text HTML",posc,203
"Jun 2019","Full-text HTML",asep,184
"Jun 2019","Full-text HTML",dint,144
"Jun 2019","Full-text HTML",opmi,127
"Jun 2019","Full-text HTML",cpsy,111
"Jun 2019","Full-text HTML",pvar,82
"Jun 2019","Full-text HTML",leon,66
"Jun 2019","Full-text HTML",octo,62
"Jun 2019","Full-text HTML",desi,50
"Jun 2019","Full-text HTML",dram,44
"Jun 2019","Full-text HTML",grey,42
"Jun 2019","Full-text HTML",comj,19
"Jun 2019","Full-text HTML",lmj,12
"Jun 2019","Full-text HTML",pajj,10
"Jun 2019","Full-text HTML",thld,10
"Jun 2019","Full-text HTML",tneq,7
"Jun 2019","Full-text HTML",isal,6
"Jun 2019","Full-text HTML",artm,3
"Jun 2019","Full-text HTML",pam,1
"Jun 2019","Full-text EPUB",daed,108
"Jun 2019","Full-text EPUB",isec,40
"Jun 2019","Full-text EPUB",afar,6
